tweet,label
معلومة_متداولة : أن استنشاق بخار الماء يقتل فيروس كورونا ١٠٠% اذا كان موجود  في الرئتين  أو الحنجرة أو الأنف فالفيروس لا يحتمل درجة حرارة بخار الماء الدافئة ..  ارجو نشر هذه المعلومه في صفحتكم وعلى أوسع نطاق . COVID2019  coronavirus  كورونا  كلنا_البليدة  الجزائر,fake
إسرائيل تحتفل ب  يوم_المياه_العالمي  بسحب ما تبقى من مياه جوفية حولها وشطف شوارع المستوطنات,satire
رويترز عن رئيسة مولدوفا: شرطة الحدود تعثر على حطام صاروخ روسي بالقرب من قرية لارجا شمالي البلاد,real
السيسي يوضح أن الهدف من موضوع التصالح على مخالفات البناء هو حل مشكلة غياب الدولة لسنين كثيرة، حيث أن مصر السيسي موجودة وقادرة على التغاضي عن المباني المخالفة مقابل رسوم، تماما كما كانت مصر قبل السيسي موجودة وقادرة على أخذ الرشاوى التي للتغاضي عن إنشاء المباني المخالفة.,satire
حركة النهضة: قاضي التحقيق في ما يعرف بقضية التسفير في  تونس يقرر سجن نائب رئيس الحركة علي العريض,real
سمعوا صدام حسين يتكلم عن  كورونا_العراق وكيفية مواجهته له  طلعت السالفة صناعة ارهاب وضرب اقتصاديات الدول !  صباح_الخير  كورونا_المستجد,fake
رئاسة الاتحاد الأوروبي: القصف الروسي لمدينة دنيبرو جريمة حرب,real
تحقيق إسرائيلي يخلص إلى أن الجيش حاول إلزام المشيعين بالتباعد الاجتماعي,satire
بفضل الاحتجاجات الشعبية الأخيرة في مدينة صحار العمانية، تمكن فريق  جحصع من اكتشاف الكنوز الدفينة التي تخبئها الصحافة العمانية، حيث يعمي بريق السلطان عيون المحررين ويمنعهم من رؤية أي أحداث أخرى في السلطنة.,satire
البيت الأبيض: الرئيس بايدن أكد لنظيره البرازيلي دعمه الثابت له ودعاه إلى زيارة البيت الأبيض,real
المتحدثة باسم قيادة العمليات الجنوبية بالجيش الأوكراني للجزيرة: نتوقع أي عمل عدواني من بيلاروسيا ومستعدون لذلك,real
الدفاع الروسية: الطائرات الروسية والصينية نفذت مهامها في إطار القانون الدولي ولم تخترق أجواء أي دول أخرى,real
مصر - السلطات تؤكد أن كل من ينشر أكاذيب حول التعذيب في سجن العقرب هو إخواني يستحق السحل والتعذيب والقتل,satire
العراق - عصابة الدولة العراقية تلقن العصابات الأخرى درسا قاسيا بإعدام ٣٥٠ رهينة,satire
ملك الأردن يعرض تشكيلته من الخطوط الحمراء على وزير الدفاع الإسرائيلي,satire
سكاي نيوز:الصين تعلن التوصل لعلاج كورونا وشفاء 960 مصاب.  south24,fake
طبيب بيطري يثبت أنه لا يقل شأنا عن الأطباء البشريين وبإمكانه الاتجار بالأرواح,satire
الصين تعلن الحرب النووية على أمريكا وتتوعد بمسح واشنطن من على وجه الأرض وتتهمها رسميا بالوقوف وراء فيروس  كورونا كورونا تلقي بضلالها بشكل غير مسبوق على جميع انحاء الكرة الارضية...    النصر_الشباب,fake
قيس سعيد يصدر قرارا بحل الأزمة الاقتصادية في تونس,satire
بلينكن: دعمنا الجماعي لأوكرانيا ساعدها على شن هجمات مضادة وتحرير أراضيها,real
وزير الخارجية البريطاني: السلطات الصينية سحبت بناء على طلبنا 6 من مسؤولي قنصليتها في مانشستر,real
جحصع3 - حصري (للكبار فقط).. شاهد قبل الحذف.. صحف عربية عارية تحت المجهر.. والسبب!! لن تصدق!! (فيديو +18),satire
منتخب  المغرب يتأهل لدور الثمانية في كأس العالم  قطر ٢٠٢٢ كأول منتخب عربي يبلغ هذا الدور,real
وزير العدل الألماني: المدعي العام يحقق في ضلوع شبكة إرهابية بالتخطيط لهجوم مسلح على مؤسسات دستورية,real
لجين_الهذلول تنعم أخيرا بالحرية مثل من اعتقلها وعذبها,satire
إصابة محمد بن زايد يعني هذا   ب كورونا..  كشفت مصادر في الإمارات عن إصابة ولي عهد أبوظبي بفايروس كورونا القاتل معقوله تموت و ماتشوف الحوثي بدارك؟ معقوله تروح وتضيع لحظات دخول الحوثي للرياض؟ لو اكو علاج ميخالف الا إذا...   محمد_بن_زايد_في_ذمه_الله  coronavirusus,fake
الإمارات تشتري نادي بيتار جيروزاليم بعد اطمئنانها إلى أن عنصريته تناسب معاييرها,satire
المصالحة_الخليجية - الجزيرة والعربية تتخلصان من الأرشيف الذي امتلأ خلال الأزمة بالردح والردح المضاد، وتوقفان نشر التقارير التي تكشف تعذيب معتقلي رأي في السجون السعودية وإنهاك عمال في قطر حتى الموت وتطبيع الإمارات مع إسرائيل.,satire
الجيش الأوكراني: القوات الروسية تجدد قصف محطات المياه في منطقة أوتشاكوف بمقاطعة ميكولايف جنوبي البلاد,real
ولا واحدة من مخرجات قمة العشرين تتعلق بأن تحترم الدول حقوق الإنسان,satire
رويترز: إدخال الرئيس البرازيلي السابق بولسونارو إلى المستشفى في الولايات المتحدة بعد معاناته من آلام في البطن,real
وزير الخارجية الإيراني: ناقشت مع بوريل جميع جوانب اتفاق فيينا بشكل صريح وبناء,real
كورونا  يقال:  هذه الصورة التقطت صباح  الجمعة لطائرة الخطوط الاماراتية مقلعة من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية السورية .. سوري يا جماعه  سوري  تحيه لكل السوريين في بقاع الارض,fake
قبل رحيله،  ترامب يتلقى هدية عيد شكر من إسرائيل باغتيالها العالم الإيراني  فخري_محسن_زاده,satire
يالاستفادة من موارد البلاد الطبيعية من هواء عليل مدعم بثاني أكسيد الكربون والديزل لمجابهة جائحة كورونا,satire
وزير الدفاع الأمريكي: على الكونغرس التصديق على تمويل الوزارة لسنة كاملة قبل نهاية 2022 لتتمكن من تنفيذ برامجها,real
ايران_تصدر_كورونا_للخليج  المفروض اللي يسافرون لإيران مايدخلون السعودية لانهم خونه أعداء الوطن والإسلام,fake
لبنان الغريق  لبنان الحريق  لبنان ينتفض  لبنان الدولار  لبنان الكمامة  لبنان كورونا  لبنان الجراد لبنان الفساد  لبنان المحسوبيات  لبنان في شي اكبر مني ومنك عم يصير  ولا داعي للهلع   سنموت_بعد_قليل,fake
أخبار جيدة كورونا فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي  طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها خذ ٨  فصوص ثوم كبيرة واهرسها.. اضف ٧ كؤوس ماء ثم أغلى الخليط.. كل الثوم واشرب من الماء المغلي. بين ليلة وضحاها (في غمضة عين) ستشعر بالتحسن,fake
الاتحاد التونسي للشغل: ننفي المشاركة في صياغة البرنامج الاقتصادي للحكومة ولم نعلم بما أبرمته مع صندوق النقد,real
حذر رب الكراهية وخطاب الكراهية، الكيان الذي يفيض بكل معاني السوء، حذر من خطاب كراهية ينافس كراهيته للفلسطينيين والعرب ويهدد أساس وجوده. لمعرفة المزيد من التفاصيل، اقرأ المقال,satire
إدارة الطيران الفدرالية الأمريكية: نواصل البحث في سبب العطل الفني الذي أدى إلى تعطيل الحركة الجوية,real
الدفاع الروسية: توجيه ضربات لأنظمة التحكم العسكري والمجمع الصناعي الدفاعي ومرافق الطاقة في أوكرانيا,real
إن صح خبر طالبة الدكتوراه أو لم يصح، فقد تحرك  كريستيانو_رونالدو بحسه الوطني والإنساني، وذلك بتحويل سلسلة فنادقه التي يمتلكها في وطنه البرتغال إلى مشافي للمصابين ب  فيروس_كورونا_المستجد ، هذا الحس الذي يجب أن يكون حاضرا ومسيطرا علينا جميعا على قدر الاستطاعة,fake
قيس سعيد يأمر بإيقاف بطولة أمم إفريقيا وسجن الحكم الزامبي وإعدام المنصف المرزوقي,satire
لافروف: سنشهد قريبا تراجعا كبيرا في قدرة الغرب على قيادة العالم,real
"إيطاليا تفقد السيطرة كليا عن إحتواء الفيروس ورئيس الوزراء يقول : "" إنتهت حلول الأرض  الأمر متروك للسماء ""  كورونا  كورونا_الجديد",fake
رئيس الوزراء الأرميني: قوات حفظ السلام الروسية في كاراباخ لا تنفذ مهامها في الرقابة والسيطرة على ممر لاتشين,real
محامو الرئيس الأمريكي: تم العثور على وثائق سرية إضافية في بيت الرئيس بايدن في مدينة ويلمنغتون,real
مصر وزارة الصحة تؤكد أن أكسجين مصر ممتاز ويستطيع المرضى تنفسه مباشرة بدل استخدام الجهاز,satire
بلومبيرغ عن المبعوث الأمريكي الخاص بإيران: إدارة بايدن ستركز الآن على الاحتجاجات بإيران ومدها روسيا بالسلاح,real
الصدر يعلن الاعتزال النهائي للسياسة لحين تغييره رأيه,satire
المشاركون في قمة النقب يعيدون تمثيل فيلم The Human Centipede,satire
مسؤولون أردنيون يهرعون لتفقد المبنى المنهار وزوايا التصوير المناسبة,satire
السلطات اللبنانية تعد بتوفير بيئة أكثر أمنا للمتحرش لا تجبره على الهجرة,satire
وزيرة الخارجية الألمانية: نريد المشاركة في حوار وثيق مع لندن لتزويد الأوكرانيين بالأسلحة والإغاثة,real
نحنا أكيد بي  لبنان ما عم يعرفوا يكتشفوا أنا أكيد من هالشي بس  لا_داعي_للهلع   سنموت_بعد_قليل  كورونا_لبنان  منظمة_الصحة_العالمية,fake
الحكومة العراقية تلفت انتباه الميليشيات إلى أن الكاظمي رئيس وزراء وليس ناشطا سياسيا,satire
الحمدلله على كل حال  القناه الإسرائيليه الثانيه عشر 12.  تؤكد اصابة ولي عهد أبوظبي محمد بن زايد بفايروس كورونا عن طريق الخادمه  الفلبينيه في قصره.  عقبال اللي خالطوه امثال المزروعي وضاحي خلفان و ولد رشود صالونه.   الامارات   كورونا   كورونا_الجديد,fake
"نبارك لحزب الكتائب اللبنانية تغيير اسمه للحزب ""الديمقراطي الاجتماعي اللبناني"".  
 بعض الخيارات التي كانت لتكون أفضل:",satire
أعلن مستشفى زرقاء اليمامة فجر اليوم عن ولادة طفل لم يعرف من يشبه لحظة خروجه من رحم أمه، ولا حتى بعد تفسير معالم وجهه عقب حمامه الأول. لمعرفة المزيد عن الطفل المعجزة، اقرأ المقال,satire
أردوغان: لن نحصل على إذن من أحد لمحاربة التنظيمات الإرهابية,real
بوتين: أطلب من وزارة الدفاع تحليل تجربة وتكتيك النيتو وإدخالها في برنامج إعداد القوات وتسليح الجيش,real
الحشد الشعبي يندد بمحاولة اغتيال الكاظمي وفشلها,satire
رئيس الوزراء البريطاني: أصابني الذهول جراء إعدام المواطن البريطاني الإيراني علي رضا أكبري,real
سوريا - الأسد يدعو لوقف تداول أخبار الليرة حتى لا يشعر الشعب بالفقر,satire
وثيقة فاضحة من هيئة الطيران القطري تبين سبب انتشار وباء كورونا في قطر بشكل خطير، منع السفر الى الكويت وعمان ومصر باستثناء إيران و تركيا,fake
العراق: قناصون يتعهدون برفع نسبة المشاركة في الانتخابات المقبلة,satire
رويترز: مجلس النواب الأمريكي يقرر حظر تطبيق تيك توك من جميع الأجهزة التي يستخدمها أعضاؤه وموظفوه,real
عندما اعلن الرئيس  اردغان ان  تركيا  الثالثة بتطوير لقاح ضد فيروس كورونا اعلن فورا الرئيس  بوتين عن تسجيل اول لقاح ضد فيروس كورونا وعلى هذا فليتنافس المتنافسون,fake
هل يساعد تناول الثوم في منع الإصابة ب  فيروس_كورونا ؟   صيدليات_الدواء  رعاية_بلا_حدود  نعم يساعد تناول الثوم ،في منع الأصابة بالفيروس كورونا ،لتقوية المناعة في جسم الأنسان,fake
كورونا_في_الكويت عندي وصفه تنقذ الكويت من الوبأ وتنقذ اقتصاد العالم وترجع الحياه الى طبيعتها وصفه ناجحه ١٠٠/١٠٠ مجربه على البشر وعلى الحيوان تلفون 972522878900 حاهز ان اذهب الى اخر العالم لانقاذ الكويت على امير الكويت الاتصال معي لنعقد صفقه الثلاثه قرون الصحه الاقتصاد والخياه .,fake
بلينكن: الدبلوماسية هي الطريق الوحيد لإنهاء الحرب في أوكرانيا وما لم يوقف بوتين عدوانه سنستمر بدعم كييف,real
"كل نصائح الأطباء للوقاية من التعرض لفيروس كورونا تنصب على ""غسل اليدين""،ونحن كمسلمين يأمرنا ديننا على غسل اليدين في جميع الأحوال في كل يوم،بدءا بالوضوء ما لا يقل عن خمس مرات،فهل هناك دين أعظم من ديننا؟  فيروس_كورونا_الصين   غسل_اليدين",fake
مصر - السيسي يطمئننا أن ميزانية مصر للأعوام القادمة مغطاة تماما بقيمة تصل إلى فضل الله، والفضل لله في ذلك. شكرا يا نور عينينا,satire
هاني شاكر يصدر أمرا بمنع أي شخص من الغناء في الحمام إذا لم يكن عضوا في نقابة المهن الموسيقية,satire
بايدن ينتظر انتهاء عدة نتنياهو مع ترامب حتى يتصل به رسميا,satire
لبنان - الحكم على قاتل الحريري بالسجن المؤبد في بيته بين أهله وأصدقائه,satire
الجزيرة تغلق ملف خاشقجي وتدعو له بالرحمة,satire
أبو مازن يبارك لأخت الحزب الشيوعي الصيني,satire
الخارجية الإيرانية: أجبنا مرارا وتكرارا على اتهامات كييف التي لا أساس لها بشأن قضية الطائرات المسيرة المزعومة,real
بايدن يفكر بمنح الحرس الثوري الإيراني إجازة من قائمة الإرهاب إلى حين انتهاء الأزمة الأوكرانية,satire
لبنان- تأتي خطوات احتكار اللقاح ضمن جهود الدولة لنشر المساواة بين عامة الشعب ونبذ التفرقة والتمييز العنصري من خلال الامتناع عن تلقيح المواطنين واللاجئين على حد سواء.,satire
الكنيست الإسرائيلي يصدق على منح الثقة للحكومة الجديدة برئاسة نتنياهو بأغلبية 63 صوتا,real
في الصين  أي حيوان يلقاوه ياكلوه..  في الهند أي حيوان يلقاوه يعبدوه..   العرب أي حيوان يلقاوه ينتخبوه..  كورونا   Algerie,fake
يقال بأنه على الأقل منذ ٦٠ عاما لم تشاهد الدلافين والبجع بجزيرة البندقية ولم تشاهد الأسماك مرئية هكذا لنقاء المياة منذ زمن طويل بسبب إنتشار فايروس  كورونا والذي توقفت معه حركة القوارب والفنادق بما فيها المطاعم والسياح. . رب ضارة نافعة,fake
الشرطة الألمانية: نحن على تواصل مع محتجز الرهائن في مدينة دريسدن,real
العالم: الأسد بريء حتى نجد من تبقى من الشهود لتثبت إدانته,satire
أمين عام حزب العمال التونسي: ديكتاتورية قيس سعيد ستسقط مثلما سقطت ديكتاتورية بن علي,real
كورونا ينتشر في مدارس  مصر وهذا العرص العفن ابن الوسخة والحمير اللي معه هدد المدارس والجهات التعليمية والمؤسسات الحكومية بعدم نشر او تأكيد انتشار المرض حتى يتم استقطاب السياح غير مبالي بالخطر ولا الوفيات ولا اي شي   السيسي_بيتاجر_بالجيش   السيسي  السيسي_اراده_الله_ثم_الشعب,fake
دورية إسرائيلية تعتقل منى الكرد لأنها إن لم تفعل ذلك ستعتقلها دورية أخرى,satire
المدعي العام الإيراني: البرلمان والمجلس الأعلى للثورة يبحثان مسألة الحجاب وسيعلنان النتائج خلال أسبوعين,real
مصادر تركية للجزيرة: اجتماع موسكو بحث فتح الطرق الدولية والسماح للبضائع التركية بالمرور عبر الأراضي السورية,real
كورونا_الجديد   علاج كورونا .. الوضوء خمس مرات في اليوم ..  قال :هل سيبقى من درنه شيء قلنا : لا يارسول الله ( عليه الصلاة والسلام - بأبي هو وأمي والناس اجمعين ),fake
عبد الفتاح البرهان: نتطلع لحكومة مدنية تحقق تطلعات الشعب السوداني,real
الجيش الأوكراني: قصف روسي يستهدف البنية التحتية في مقاطعة دنيبرو جنوبي أوكرانيا,real
السعودية - ابن سلمان لن يسمح لبابا نويل بمغادرة المملكة بعد انتهاء مهمته، خاصة عقب اطلاعه على أسرار الدولة ومستقبلها ومعرفته للأطفال الذين ستتم تصفيتهم مستقبلا بناء على أمنياتهم.,satire
حمزة يتخلى عن لقب أمير لفقدان المؤسسة الملكية وطنيتها وحبها للناس أثناء نهبهم وقمعهم,satire
الأمين العام للاتحاد التونسي للشغل: أدعو للاستعداد لمعركة وطنية من أجل إنقاذ  تونس,real
الدفاع الروسية: مقتل أكثر من 70 مرتزقا أجنبيا في دونيتسك وخاركيف,real
سبحان من انطق هذا المسخ ومن خلفه سبب انتشار فايروس كورونا لهذا السبب طلب تطعيم ومنح شهادة بوضع شريحة بجسم كل انسان اثبات بانه تم تطعيمه والهدف هوان تم تقييدابشرومعرفة كل شي عنهم اسلوب صهيوماسوني ريتشادي عليهم سخط الله وغضبه وبأسه الذي لايرد عن القوم الظالمين,fake
الحزب الحاكم يعتذر عن التصريحات المسيئة للاقتصاد الهندي,satire
رئيس جبهة الخلاص في  تونس للجزيرة: لا خروج من الأزمة في  تونس إلا عبر قيادة سياسية جديدة ومن خلال صندوق الاقتراع,real
أنباء عن وجود حكومة في لبنان بعد صدور قرار بمنع السوريين من التعليم,satire
أكمل الجملة بما يتناسب مع  نظرية_المؤامرة الأفضل لهذا الشهر: المصالحة الفلسطينية... توحيد للصف أم إطفاء لشعلة الكفاح أبو مازن؟,satire
الله أكبر ، عدد كبير من الصينين اعتنقوا الاسلام في يوم واحد ، لن تستطيع اي قوة في العالم انقاذهم مما حل بهم ، غير الله ، اسلامهم مكسب عظيم لنا في الدنيا والآخرة .  كورونا   الصين,fake
المستشار الألماني: ألمانيا وفرنسا وقعتا إعلانا مشتركا لتقوية التضامن في مجال الطاقة,real
مراسل  الجزيرة: دوي انفجارات في مقاطعة زابروجيا جنوبي أوكرانيا,real
وزراء مالية الدول السبع: مستعدون لتقديم المزيد من أجل دعم اقتصاد أوكرانيا ونشجع المانحين على تعزيز مساعداتهم,real
زيلنسكي: دعمكم بالغ الأهمية ليس فقط للتقدم على ساحة المعركة وإنما للوصول إلى نقطة التحول لتحقيق النصر,real
هرتزوغ يهدي ملك البحرين بروازا فيه صورة للفلسطينيين الذين قتلهم الجيش الإسرائيلي منذ التطبيع لغاية اللحظة,satire
عراب الانقلاب والغدر والعقوق في قطر  بدء التغريدات ب  كورونا  ثم اقحم 11 سبتمبر ، ثم حول على الدول العربية ، ثم على دول الخليج ثم اختتم بان قطر دولة الصمود وان استمرت المقاطعة 3 سنوات ثم اختتم التغريدة بالتوسل لانهاء المقاطعة ..توظيف رخيص وغبي  الاسم: بن جاسم  الوظيفة: جمال ريان,fake
الولايات_المتحده 1.7 مليون اصابه بالولايات المتحده ، عندي وصفه تخلصكم من الكورونا خلال ساعه باذن الله ، لقد خصصتم 2.2 ترليون لمكافحه الكورونا ، افتح حساب لي عندكم وحولهم لحسابي ومثلهم معم وادعوني لاحضر مع الوصفه لكي اسلمها لكبار علماء الطب تلفون 972522878900 ناجحه ١٠٠/١٠٠ .,fake
السيسي يوعز بإعدام ثلاثة معتقلين إضافيين لأن رقم ٥٧ ليس جميلا,satire
التحالف العربي يلقن الحوثيين درسا في استهداف المدنيين على الأصول,satire
"ماكرون يطالب الجزائر بتغيير لقبها ليصبح ""بلد المليون متوف لأسباب طبيعية""",satire
العثور على موضوعين يمكنك نقاشهما دون أن يصفك الرجال ب  النسوية المتطرفة شرط أن لا تتحدثي بهما أمامهم,satire
منظمو مظاهرات باريس يطلبون من المتظاهرين في ساحة الجمهورية المغادرة ويعتبرون أن المواجهات الجارية لا تمثلهم,real
السلطات الأوكرانية في خيرسون: مقتل 3 مدنيين وإصابة 14  في قصف روسي على المقاطعة,real
رئيس وزراء دولة إيطاليا :  انتهت حلول الأرض والأمر متروك للسماء . سبحانك يارب    فيروس_كورونا,fake
جمال مبارك: بابا، انتصرنا على الشعب وثورة يناير,satire
"السيسي_حقق_المستحيل_لمصر  وهو يدرك عدم إمكانية فرض إجراءات قانونية ضد الزيادة السكانية حاليا كون الرأي العام لن يتقبلها، لكنه سيستعمل ملف التعليم للضغط على الأهالي لحد النسل، وكل ما سألوه ""إيه أخبار التعليم"" يقول لهم ""وإيه أخبار تحديد النسل"".",satire
رئيس وزراء بريطانيا: إذا لم تنسحب روسيا من الأراضي الأوكرانية التي احتلتها لا يمكن أن تكون هناك مفاوضات حقيقية,real
سلالة جديدة أشد عدوى من فيروس كورونا تجتاح العالم وتصعب تطوير لقاح ضده! -,fake
لبنان- كذاب يتهم كذابا بأنه هو الكذاب,satire
القضاء المصري يصدر أحكاما مختلفة على علاء وباقر وأوكسجين ليثبت أنه درس ملفاتهم بعناية,satire
المندوب الروسي إلى فيينا: الحديث عن خطة بديلة بشأن الملف النووي الإيراني قد يؤدي إلى تطورات سلبية للغاية,real
فيديوهات لآلاف الغربان تحلق فوق ووهان الصينية تثير الجدل :,fake
ممكن يعلمها لانه معندوش هزار رئيس كوريا الشمالية يقول ان فايروس  كورونا لن ينتشر في بلادة ، لأنه سيتم اعدام اي شخص يصاب بهذا المرض… صاحب الحلول السريعة ، مبيهزرش,fake
""" الوضوء، هو من أعمدة الطب الوقائي الذي تبنى عليه العافية.""    Algerie  فيروس_كورونا  الصين  اوقفو_رحلات_اوروبا  Covid_19  كورونا_لبنان  CoronaVirusUpdate  الجزائر",fake
وزارة الدفاع الروسية: قواتنا سيطرت بشكل كامل على مدينة سوليدار الليلة الماضية,real
صدام_حسين يكتشف كورونا_يفضح_التهديد_الامريكي قبل ان لعالم  كورونا_فايروث_مفتعل_من_الامريكان_للقضاء_على_أقتصاد_الصين_والدول_التي_تحاول_ان_تفرض_نفسها__لذاك_ام  ان_تكون_عبدا_لهم_دون_ان_تصيح_في_اوجههم_كورونا_مفتعل_جريمة_يحاسب_بها المجرم,fake
وسائل إعلام فرنسية: المشتبه به سبق أن هاجم مركزا للاجئين والادعاء يبحث أي خلفيات عنصرية محتملة لإطلاق النار,real
يقال انو  فيروس_كورونا انتشر في الصين بواحد من الأسباب أيضا وهو أكلهم للحشرات    خلصت النعم الأخرى عشان تاكلون  الجراد ؟!    يااااخي  تبالكم,fake
باالبلدي  ليقيكم من خطر  كورونا_فيروس عليكم باالموز بعدالله  وبأذن الله لن يصيبكم شي  واليمن والحمدلله غنيه باالموز  الموز,fake
مراسل  الجزيرة: إطلاق كثيف للمضادات وسط العاصمة كييف,real
لبنان يسمح للفلسطينيين بالعمل نظرا لصعوبة هجرتهم للخارج,satire
اسقاط_القروض_لليوم_448 أخبار جيدة كورونا فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي  طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها خذ ٨  فصوص ثوم كبيرة واهرسها.. اضف ٧ كؤوس ماء ثم أغلى الخليط.. كل الثوم واشرب من الماء المغلي. بين في الليل والنهار,fake
الأسد يعفو عن العسكريين الفارين ويمنحهم شرف قتل السوريين مجددا,satire
نائب وزير الخارجية الروسي: على الغرب الاستعداد للرد الروسي على فرضه حدا أعلى لسعر النفط,real
حسب مفهومي للمعلومه ان الفيروس كورونا يعيش في المناطق البارده اكثر  اما المناطق الحاره يستبعد منها لدرجة الحراره العاليه وهذا علاج الفيروس الاساسي اشعة الشمس هي القاتله للوباء,fake
وزير الخارجية الباكستاني للجزيرة: اللقاء بين الرئيس الصيني ونظيره الأمريكي أعطى أملا للناس,real
الدفاع الروسية: إحباط محاولة هجوم للقوات الأوكرانية على محور جنوب دونيتسك وتصفية ما يصل إلى 40 جنديا أوكرانيا,real
الصدر يضرب عن الطعام احتجاجا على اعتزاله السياسة,satire
وزير الدفاع الأمريكي: تصرفات الصين الخطيرة في منطقة المحيطين الهندي والهادىء تهدد الأمن والاستقرار في المنطقة,real
أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل الفلسطيني التى قدمته الدكتورة منار سعدي الشناوي الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100 % على اكثر من 7 حالات تم شفائهم، لتعلن الصين أن العلماء الأطباء الفلسطينيين اثبتوا للعالم أجمع أنهم افضل اطباء,fake
مراسل  الجزيرة: دوي انفجارات في العاصمة الأوكرانية كييف,real
السفيرة البريطانية في كييف: الهجوم الروسي على أوكرانيا اليوم يؤكد أن موسكو تريد إخضاع كييف وليس السلام,real
منقولة  هذا الريس يستحق الحب والاحترام  رئيس كوريا الشمالية كيم يونغ يؤكد أن فيروس كورونا لن ينتشر في بلاده لأنه سيتم إعدام اي شخص يصاب به  (صاحب الحلول السريعة )    محمد_علاوي_مرفوض,fake
"محمد بن سلمان يؤكد أن الدنيا حظوظ
 
 وفاة_الملكة_اليزابيث",satire
مدة ستة أشهر والعالم عاجز ومرعوب من  كورونا ليخرج في الاخير  طبيب بيطري روسي ويكتشف اللقاح يبدو ان العالم اسطبل كبير ..!! العقود_يطالبون_بالترسيم,fake
رغم إدراك    لخطئها وحذفها التغريدة، إلا أننا نصر على تصحيحها كي تتعلم من أخطائها وتبذل جهدا أكبر في تعليم صحفييها ألف باء الصحافة والأخلاق,satire
عدسة الحدود ترصد قيس سعيد خارجا من محكمة,satire
أي حد يتكلم علي لقاح لوهم كورونا القاتل المسرطن لا تثق فيه لانه يعمل مع جافي و بيل جيتس أردوغان في ختام ملاحظاتي ، أود أن أؤكد على استعداد تركيا للعمل بالتعاون مع التحالف العالمي للقاحات جافي وأصحاب المصلحة الآخرين للجهود المبذولة في فترة ما بعد الجائحة.,fake
ولادة طفل لم يعرف من يشبه عند ولادته,satire
رويترز عن الكرملين: قصف دنيبرو جاء نتيجة لصواريخ الدفاع الجوي التي أطلقتها أوكرانيا,real
السلطة الفلسطينية ترد بسرعة وقوة على اغتيال شباب فتح وتزيل أعلام حماس من جنازتهم,satire
وزير الخارجية الإيراني: ناقشت مع وزيرة خارجية فرنسا تعديل مواقف باريس تجاهنا واتفقنا أن الدبلوماسية هي الأفضل,real
نحن شعب ما فينا نتحد على شي ! حتى بل  كورونا  انقسمنا قسمين قسم مصدق و قسم عم يقول هيدي كلها كذبة لا يلهونا !!    سنموت_بعد_قليل   كورونا_لبنان   لبنان_يثور   لبنان__ينتفض  كورونا_في_لبنان   لا_داعي_للهلع  لبنان,fake
السعودية - القضاء يتوصل إلى براءة  لجين_الهذلول بعد معاينة دقيقة لنتائج الانتخابات الأمريكية,satire
من مصدر موثوق الكورونا تفشى في لبنان و في الأيام المقبلة سنلحظ إرتفاع في عدد الإصابات، سنفروا بي أرواحكم!  سنموت_بعد_قليل  كورونا_لبنان  كورونا_الجديد  لبنان_يتكروان  لا_داعي_للهلع,fake
خفر السواحل الياباني: سقوط صاروخ يعتقد أنه كوري شمالي في مياهنا الإقليمية,real
أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل الفلسطيني التى قدمته الدكتورة منار سعدي الشناوي الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100 % على اكثر من 7 حالات تم شفائهم،,fake
نشكر اليوم السابع   على مبادرتها ال ة بلم أصناف متنوعة من الكذب وتحريف التاريخ في مكان واحد، الأمر الذي سيثري محتوى وترشيحات فئة الكذب الصريح في هذا الموسم من جائزة الحدود للصحافة العربية ( جحصع) ويسهل عملنا...,satire
الإذاعة_المدرسية  مع ظهور مرض  كورونا  كفانا الله وإياكم  تحدث طالبات الصف ٢/ع عن الوضوء وطريقة  الوضوء الصحيحة بتطبيق عملي   وكيف يمكن للوضوء أن يكون وقاية وحماية لنا من  الأمراض . الحمدلله على نعمة الاسلام بإشراف أ.حنان الثبيتي   تعليم_الطائف  فيروس_كورونا  وزارة_التعليم,fake
ابن زايد يهدي إردوغان حسين الجسمي بمناسبة عودة العلاقات,satire
رئيس جبهة الخلاص الوطني في  تونس: أجندة الرئيس قيس سعيد هي اغتصاب السلطة,real
رغم أن  فيروس_كورونا انتشر بسبب التهام الصينيين لبعض لحوم الحيوانات الغير مألوفة...  إلا أن أحد المصابين بالمرض في غرف العزل بمستشفى في مدينة ووهان (مصدر المرض) قام بتصوير طعام المستشفى وقال أنهم قدموا له (لحم سلاحف),fake
