,tweet,label
359,الرئيس البيلاروسي: نلحظ استعداد الدول المجاورة لعدوان محتمل على بيلاروسيا,real
360,رويترز: الاتفاقية الدفاعية المزمع توقيعها بين بريطانيا واليابان تسمح للبلدين بنشر قوات على أراضي كل منهما,real
361,نائب المندوبة الأمريكية بمجلس الأمن: نتوقع أن تتابع حكومة إسرائيل التزامها بالحفاظ على الوضع الراهن في القدس,real
362,رويترز عن عضو بمجلس إدارة منطقة زابوروجيا الموالي لروسيا: سيرغي كيرينكو كبير مساعدي بوتين يزور المحطة النووية,real
363,عضو لجنة التحقيق باقتحام الكونغرس آدم شيف: نعتقد أن هناك أدلة كافية في تقرير اللجنة لتوجيه الاتهام إلى ترمب,real
364,الرئيس التركي: لدينا حق مشروع ولا أحد بإمكانه أن يقف أمام ممارستنا حقنا,real
365,بوتين: أطلب من وزارة الدفاع تحليل تجربة وتكتيك النيتو وإدخالها في برنامج إعداد القوات وتسليح الجيش,real
366,وزير الداخلية الأردني: جريمة مقتل نائب مدير أمن معان لن تمر دون عقاب,real
367,نتنياهو: سنعمل على منع إيصال الأسلحة من  إيران إلى  سوريا,real
368,الكرملين: الولايات المتحدة تواصل القتال الفعلي وغير المباشر مع روسيا حتى آخر أوكراني,real
369,وزير الدفاع الأمريكي: روسيا لم تتعرض لأي تهديد والحرب التي تشنها ليست نتيجة لتوسع النيتو بل هي سبب توسع الحلف,real
370,رئيس الإدارة العسكرية في كييف: هجوم روسي مكثف يستهدف أوكرانيا واستمرار الإنذار الجوي في العاصمة,real
371,السلطات الأوكرانية بمقاطعة خيرسون: مقتل شخصين وإصابة آخرين في قصف روسي على المقاطعة,real
372,الأناضول: وزير الدفاع التركي أبلغ نظيره الأمريكي أن إلحاق الأذى بقوات التحالف أو المدنيين أمر غير وارد نهائيا,real
373,نائب رئيس الوزراء الروسي: فرض سقف لأسعار النفط الروسي محفوف بالمخاطر بما في ذلك نقص في العرض,real
374,البيت الأبيض: الأسلحة التي نرسلها إلى أوكرانيا تصلها بسرعة فائقة,real
375,بيانات ملاحية لمواقع رصد حركة الطيران: إجمالي عدد الرحلات التي ألغيت داخل أمريكا وخارجها بلغ 127 رحلة,real
376,مراسل  الجزيرة: قصف على وسط العاصمة الأوكرانية كييف,real
377,خفر السواحل الياباني: سقوط صاروخ يعتقد أنه كوري شمالي في مياهنا الإقليمية,real
378,أردوغان: هناك من أرادوا الاستفادة من القطيعة في فترة ما مع دول الخليج لكن خططهم فشلت عندما أزلنا هذه القطيعة,real
379,مبعوث الكرملين إلى  سوريا: موسكو تعمل على عقد لقاء رئاسي بين  تركيا وسوريا في روسيا,real
380,وزير الخارجية الإيراني: ناقشت مع بوريل جميع جوانب اتفاق فيينا بشكل صريح وبناء,real
381,وكالة الصحافة الفرنسية: أنصار رئيس بيرو بيدرو كاستيلو يتظاهرون أمام البرلمان بعد التصويت على عزله,real
382,مراسل  الجزيرة: الإعلان عن حكومة جديدة في البيرو بعد عزل الرئيس السابق بتهمة محاولة الانقلاب على الدستور,real
383,نائب رئيس الوزراء الروسي: ندرس مع الصين تسوية المدفوعات دون استخدام نظام سويفت عبر فتح حسابات مصرفية متبادلة,real
384,ولي العهد السعودي: نذكر بأهمية حل القضية الفلسطينية وفقا لمبدأ حل الدولتين,real
385,بوتين: العقوبات على روسيا أدت إلى أرقام قياسية للتضخم في الدول الأوروبية,real
386,مراسلة  الجزيرة: صافرات الإنذار تدوي في العاصمة الأوكرانية كييف,real
387,حاكم خاركيف الأوكرانية: قصف روسي بالصواريخ على المدينة شرقي البلاد,real
388,البيت الأبيض: من الواضح أن الحرب في أوكرانيا دخلت مرحلة جديدة مع دخول الشتاء وتصعيد روسيا هجماتها,real
389,المحكمة العليا في البرازيل توافق على إدراج الرئيس السابق بولسونارو في التحقيق في اقتحام مقار السلطات الثلاث,real
390,الدفاع الروسية: إحباط محاولة هجوم للقوات الأوكرانية على محور جنوب دونيتسك وتصفية ما يصل إلى 40 جنديا أوكرانيا,real
391,وزير الداخلية الأردني: سنتخذ إجراءات أمنية مشددة ونعزز القوات الأمنية في المناطق التي تشهد اضطرابات,real
392,وزيرة خارجية ألمانيا: كلما أسرع بوتين في إدراك أن حربه العدوانية ستفشل كلما تسارع الأمل في إنهاء الحرب,real
393,الأمين العام للنيتو: سنستمر ونصعد ونضمن حصول أوكرانيا على الأسلحة والذخيرة طالما تطلب الأمر,real
394,الرئيس التركي: نريد تنفيذ خطوات بشكل ثلاثي بين كل من  تركيا وروسيا وسوريا,real
395,زعيم دونيتسك الموالي لروسيا: تحرير سوليدار يفتح الطريق لتحرير أراضينا بشكل كامل,real
396,مندوب فلسطين في الأمم المتحدة: التاريخ يؤكد أن إصرار إسرائيل على هذا الطريق لا يؤدي للاستسلام بل للانتفاضة,real
397,وزيرة الخارجية الفرنسية: وعود بتقديم أكثر من مليار يورو خلال مؤتمر باريس بشأن أوكرانيا,real
398,مستشار بوزارة الدفاع الأوكرانية للجزيرة: 70 % من معدات الجيش الأوكراني في الحرب الحالية هي صناعة محلية,real
399,وسائل إعلام فرنسية: إصابة عدة أشخاص في عملية طعن بمحطة غارد دي نورد في باريس,real
400,البنتاغون: قلصنا عدد دورياتنا مع قوات  سوريا الديمقراطية شمالي  سوريا ونركز على القضاء على تنظيم الدولة,real
401,رئيس هيئة الأركان الإيرانية: ما يتم ترويجه بشأن استعمال المسيرات الإيرانية في أوكرانيا حرب نفسية ضد  إيران,real
402,الهلال الأحمر الفلسطيني: إصابة 11 فلسطينيا خلال اعتداء قوات الاحتلال على تظاهرة سلمية قرب حاجز قلنديا,real
403,حركة النهضة: قاضي التحقيق في ما يعرف بقضية التسفير في  تونس يقرر سجن نائب رئيس الحركة علي العريض,real
404,الخارجية الإيرانية: إزالتنا من لجنة المرأة بالأمم المتحدة تتعارض مع ميثاق المنظمة الدولية وتمت بضغط أمريكي,real
405,وزير العدل الأمريكي: تعيين مستشار خاص للتحقيق بمسألة وجود وثائق سرية في منزل الرئيس جو باين,real
406,رئيس جبهة الخلاص: ندعو لمظاهرة بشارع الحبيب بورقيبة يوم 14 يناير لإحياء ذكرى الثورة وضمان الحق في التعبير,real
407,الدفاع الروسية: تعيين قائد القوات الجوية وقائد القوات البرية نائبين لقائد القوات الروسية في أوكرانيا,real
408,الخارجية الروسية: تزويد كييف بأنظمة باتريوت يفاقم خطر المشاركة المباشرة للجيش الأمريكي في الصراع الأوكراني,real
409,البيت الأبيض: تركيا تعرضت لهجمات لكننا لا نريد رؤية تحركات داخل  سوريا تؤدي لتقويض جهود مكافحة تنظيم الدولة,real
410,مراسل  الجزيرة: دوي انفجارات في العاصمة الأوكرانية كييف,real
411,الاتحاد التونسي للشغل: ننفي المشاركة في صياغة البرنامج الاقتصادي للحكومة ولم نعلم بما أبرمته مع صندوق النقد,real
412,جبهة الخلاص الوطني في  تونس: رسالة الشعب التونسي اليوم كبيرة ومهمة وندعوه للانخراط في مسار إسقاط الانقلاب,real
413,البيان الختامي للقمة العربية الصينية: الالتزام الثابت بمبادئ الأمم المتحدة بما فيها احترام سيادة الدول,real
414,نائب رئيس مجلس الأمن الروسي: نقوم بتكثيف إنتاج أقوى وسائل التدمير بما فيها تلك القائمة على مبادئ جديدة,real
415,بوتين: سيتم حل كل المشاكل المتعلقة بتوفير  مستلزمات القوات المسلحة والوحدات المشاركة في العملية الخاصة,real
416,المرشد الإيراني: مثيرو الشغب سيدفعون ثمن أفعالهم وسيتم التعامل معهم دون شك,real
417,المندوب الأوكراني بمجلس الأمن: قلقون جدا من الأنشطة غير الشرعية خاصة تلك التي تمارسها جماعة فاغنر  في أراضينا,real
418,رئيس رابطة حقوق الإنسان في  تونس: السلطات منعت وصول حافلة وقطار ركاب إلى العاصمة,real
419,البيان الختامي للقمة الخليجية: أكد المجلس الأعلى دعمه لقرارات مجموعة أوبك+ لتحقيق التوازن في أسواق النفط,real
420,مراسلة  الجزيرة: إصابة شابين فلسطينيين برصاص قوات الاحتلال الإسرائيلي في بلدة كفر دان غربي جنين,real
421,وزارة الدفاع التايوانية: رصد 9 طائرات عسكرية و4 سفن حربية صينية في محيط تايوان,real
422,الخارجية الأمريكية: الإقبال المنخفض للناخبين في  تونس يعزز الحاجة إلى زيادة توسيع المشاركة السياسية,real
423,الخارجية السويدية: منظمو المظاهرة ضد الرئيس التركي في ستوكهولم أرادوا تخريب طلب السويد الانضمام إلى النيتو,real
424,الجيش الأوكراني: البحرية الروسية استقدمت تعزيزات من سيفاستوبول في شبه جزيرة القرم إلى البحر الأسود,real
425,الخارجية الروسية: الولايات المتحدة تخطط لإبقاء الأعمال القتالية في أوكرانيا حتى نهاية عام 2025 على الأقل,real
426,الإدارة العسكرية في كييف: أسقطنا 15 طائرة مسيرة إيرانية الصنع من أصل 20 استهدفت العاصمة الأوكرانية,real
427,مسؤول رفيع في البيت الأبيض: تبادل السجناء استثناء ومن الخطأ أن يتم الاستنتاج بأنه سيكون القاعدة,real
428,نائب وزير الخارجية الروسي: لا حوار مع واشنطن بشأن أوكرانيا ومواقفنا متباينة وللتصعيد الأمريكي للنزاع عواقب,real
429,وزير الدفاع التركي: اليونان تقوم بأعمال تحريضية ضدنا ولم نحصل منها على رد إيجابي بشأن التأسيس لحوار,real
430,سكرتير مجلس الأمن القومي الروسي: الغرب يريد محو روسيا من خارطة العالم والحرب في أوكرانيا مواجهة مع النيتو,real
431,رويترز: مجلس النواب الأمريكي يقرر حظر تطبيق تيك توك من جميع الأجهزة التي يستخدمها أعضاؤه وموظفوه,real
432,السلطات الأوكرانية في زابوروجيا: روسيا تعمل على تحويل محطة الطاقة النووية في المقاطعة إلى نظام الطاقة الروسي,real
433,الخارجية الإيرانية: إزالتنا من لجنة المرأة في الأمم المتحدة خطوة سياسية تفتقر للأرضية القانونية,real
434,البيت الأبيض: الرئيس الروسي لم يظهر أي اهتمام لإيجاد طريق لإنهاء الحرب على أوكرانيا,real
435,الرئاسة التركية: سنواصل جهودنا لتسهيل مفاوضات روسية أوكرانية تشمل وقف إطلاق النار وشحن الحبوب والأمن النووي,real
436,مستشار الرئيس الأوكراني: القوات الروسية تشن هجوما واسعا على مدن أوكرانيا وتستهدف منشآت الطاقة والمباني السكنية,real
437,لافروف: التعاون مع الغرب في مجال الأمن ممكن فقط على أسس جديدة,real
438,أنطوني فاوتشي رئيس المعهد الأمريكي للأمراض المعدية: علينا أن ننسى أن كورونا انتهت فما زال لدينا 400 وفاة يوميا,real
439,بيان مشترك أمريكي ياباني: تحالف البلدين سيبقى حجر زاوية لحفظ الأمن والسلام في المحيطين الهندي والهادي,real
440,الخارجية التركية: أكدنا للروس إصرارنا على مكافحة حزب العمال الكردستاني ووحدات حماية الشعب الكردية بسوريا,real
441,وزارة الدفاع الأذربيجانية: إسقاط طائرة استطلاع لجماعة مسلحة أرمينية بمنطقة تمركز قوات حفظ السلام الروسية,real
442,رئيس الوزراء الأرميني: قوات حفظ السلام الروسية في كاراباخ لا تنفذ مهامها في الرقابة والسيطرة على ممر لاتشين,real
443,تنسيقية الأحزاب الديمقراطية في  تونس: نرفض التضييق وندعو للنزول إلى شارع الثورة للتظاهر رغم ترهيب السلطة,real
444,رويترز عن رئيسة مولدوفا: شرطة الحدود تعثر على حطام صاروخ روسي بالقرب من قرية لارجا شمالي البلاد,real
445,بوتين: روسيا على عكس خصومها لا ترفض المفاوضات بشأن أوكرانيا وهي مستعدة للتفاوض مع جميع الأطراف,real
446,إدارة الطيران الفدرالية الأمريكية: عودة تدريجية لحركة الطيران الطبيعية في عموم الولايات المتحدة,real
447,رئيس الوزراء العراقي: لن ننسى الدعم الأمني الذي قدمته  إيران لنا في الفترة الماضية,real
448,رئيس جبهة الخلاص الوطني: حل أزمات  تونس سياسي بالأساس من خلال حكومة إنقاذ يتم تشكيلها عبر حوار وطني,real
449,رئيس جبهة الخلاص الوطني في  تونس: أجندة الرئيس قيس سعيد هي اغتصاب السلطة,real
450,الكرملين: لن يتحقق السلام ما لم تقبل أوكرانيا بالواقع الجديد على الأرض,real
451,مفوضة الطاقة الأوروبية: وجهات نظر الدول ومخاوفها متباينة للغاية بشأن تحديد سقف لسعر الغاز,real
452,أردوغان: من المؤسف عدم إيقاف مظاهرات أنصار حزب العمال الكردستاني المتكررة في السويد,real
453,الخارجية الصينية: نعارض بشدة القيود التمييزية التي تفرضها دول تجاه المسافرين الصينيين وسنتخذ إجراءات مضادة,real
454,مراسل  الجزيرة: دوي انفجارات في مقاطعة زابروجيا جنوبي أوكرانيا,real
455,الأمين العام للنيتو: شراكتنا مع الاتحاد الأوروبي أهم من أي وقت مضى لأن اجتياح روسيا لأوكرانيا غير التحديات,real
456,الخارجية الإيرانية: أجبنا مرارا وتكرارا على اتهامات كييف التي لا أساس لها بشأن قضية الطائرات المسيرة المزعومة,real
457,الاتحاد التونسي للشغل: القطع مع الأحزاب عبثي ولا يمكنه تأمين العملية الديمقراطية,real
458,الناطق باسم الرئاسة التركية: الوضع الحالي لا يسمح بتصديق  تركيا عبر البرلمان على عضوية السويد في النيتو,real
459,لافروف: واشنطن تسعى لتدمير العلاقات التقليدية بين روسيا وأوروبا وإخضاع القادة الأوروبيين لها,real
460,مصدر رسمي بمجموعة السبع: قريبون جدا من التوصل لاتفاق بشأن تحديد سقف 60 دولارا  لسعر النفط الروسي,real
461,الجيش الأوكراني: القوات الروسية تجدد قصف محطات المياه في منطقة أوتشاكوف بمقاطعة ميكولايف جنوبي البلاد,real
462,المتحدث باسم المجلس المركزي للحرية والتغيير: ما تردد عن توقيع اتفاق سياسي جديد أربك المشهد السياسي في  السودان,real
463,رئيس وزراء بريطانيا: إذا لم تنسحب روسيا من الأراضي الأوكرانية التي احتلتها لا يمكن أن تكون هناك مفاوضات حقيقية,real
464,الدفاع الروسية: الطائرات الروسية والصينية نفذت مهامها في إطار القانون الدولي ولم تخترق أجواء أي دول أخرى,real
0,"معطيات إضافية حول رواية ""عيون الظلام"" التي كتبها الأمريكي""دين كونتز"" ونشرها سنة 1981، وعن مدى تطابقها الغريب مع وباء  كورونا، بما في ذلك ذكره للسنة التي يحدث فيها الوباء وهي 2020",fake
1,حذاري من اللقاح المطور روسيا ضد  فيروس_كوفيد19 على عجالة، فلقد تجاوز المرحلة الثالثة من تجارب اللقاحات.. والتاريخ ارخ العواقب الصحية الوخيمة عند استعجال تصنيع اللقاحات للعامة  روسيا  CoronavirusVaccine  COVID19,fake
2,١- سبحان الله أول مره نفرح بقدوم الغبار والسبب كلنا عندنا معلومه بأن الفيروسات الغير مرئيه لايقضي عليها الا الغبار فسبحانك ربي ما أعظمك وما ألطفك بعبادك سبحان الله الذي سير الغبار إلينا في وقت لم نعتاد على الغبار في مثل هذا الوقت وهذا الشي يجب ان نتفكر به    كورونا_في_الكويت,fake
3,كوريا الشمالية : اعدام أي شخص يصاب بفيروس  كورونا منعا لانتشاره بالبلد  يغرد وحيدا,fake
5,الفرنسية مارين لوبان تقول لن نقبل أي مسؤول عربي في مستشفياتنا للتداوي من فيروس كورونا و تضيف كان لديهم 60سنة بين أيديهم لبناءمستشفيات محترمة و مشرفة لكنهم لم يفعلوا ذلك أتمنى أن لايستقبلهم أي مستشفى في أوروبا وأن يعالجوا في مستشفيات بلدانهم ليعرفوا حجم الضررالذي تسببوافيه لشعوبهم,fake
6,أول حالة  كورونا في  لبنان   لا_داعي_للهلع  سنموت_بعد_قليل,fake
7,لا تهزني فإني ممتلئ باليانسون  كورونا  لبنان   سنموت_بعد_قليل,fake
8,الصين فيها مليار ونص وما طلع معن نكت أد ما نكتوا علي ب  لبنان     كورونا  سنموت_بعد_قليل  لا_داعي_للهلع,fake
9,مباشرة من ⁧ البيت_الأبيض⁩ لم ينتبهوا للكاميرا مقطع مسرب لفريق عمل ترامب يتكلمون عن  ⁧ كورونا_فيروس⁩  بأنه خدعة وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث. ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا حسبنا الله ونعم الوكيل.,fake
10,وباء قاتل كل 100 سنة وسر خطير في رقم 20  1720 : الطاعون - مرسيليا - فرنسا .. 1820 : الكوليرا - اندونيسيا ، تايلند ، الفلبين .. 1920 : الانفلونزا الاسبانية - اسبانيا .. 2020 : كورونا - ووهان - الصين ..  فيروس_كورونا,fake
11,التسابق ف اعلان لقاح كورونا من روسيا وامريكا وطلب ترامب ١٠٠ مليون جرعة من الشركة المصنعة ينبى بقرب انتهاء الجانحة وسيلقى بضلاله ع الاقتصاد العالمى وسرع عودة الحياة إلى طبيعتها ويزيد ف استهلاك النفط، وبالتالي تحسن اقتصاديات وتحسن أسواق المال العالمية ومنها سوقنا  الاسهم_السعودية,fake
12,يهود في نيويورك عندهم جنازة طلب منهم البوليس عدم التجمع بسبب فايروس  كورونا ما انصاعوا للتعليمات لأنهم يعتقدون ان الفيروس ما يضرهم لأنهم أبناء الله اشتغلوا عليهم رشاشات ماء المطافي,fake
13,“لقد فقدنا السيطرة، الوباء قتلنا نفسيا وبدنيا و عقليا، لم نعد نعي ماذا سنفعل، لقد انتهت جميع الحلول على وجه الأرض، الحل متروك للسماء”  جوسيبي كونتي - رئيس وزراء ايطاليا  كورونا,fake
14,من أجل الصين نصلي   صورة مسربة من مدينة  ووهان في الصين تظهر حجم الناس الذي تنهار في الشوارع بسبب  فيروس_كورونا,fake
15,صورة ل  كورونا المصرية  الله اكبر وتحيا مصر..  الصين تعلن رسميا منذ سا عات نجاح المصل المصرى التى قدمته الد كتورة هالة  وزيرة الصحة المصرية  الى وزارة الصحة الصينية والذى اثبت…,fake
16,عليكم بالوضوء فهو يطهر الجسم من الفايروسات والجراثيم وعليكم بكثرة ذكر الله عزوجل     كورونا_في_الكويت,fake
17,"كل نصائح الأطباء للوقاية من التعرض لفيروس كورونا تنصب على ""غسل اليدين""،ونحن كمسلمين يأمرنا ديننا على غسل اليدين في جميع الأحوال في كل يوم،بدءا بالوضوء ما لا يقل عن خمس مرات،فهل هناك دين أعظم من ديننا؟  فيروس_كورونا_الصين   غسل_اليدين",fake
18,إعلام العدو : إصابة ولي عهد أبو ظبي محمد بن زايد بفيروس  كورونا  لعمى اذا صحيح,fake
19,لا داعي للهلع اصلا ما بتلحقوا تهلعوا شكلنا  سنموت_بعد_قليل   كورونا  وزارة_الصحة,fake
20,رواية عيون الظلام لكاتب امريكي  صدرت قبل 39 سنه تكلم عن مرض كورونا يظهر في عام 2020 تصنعه الصين ويخرج من مختبرات الجيش  الصيني ويصعب السيطرة عليه,fake
21,التحربه_خير_برهان وصفه طبيعيه تخلص العالم من الكورونا خلال ياعه تعالوا جربوها امام كبار علماء الطب وصفه طبيعيه غير مركبه وليست كيماويه ولا بيولوجيه تقضي على الفيروس قضاء مبينا ، مجربه على البشر وعلى الحيوان ليست سحريه 972522878900 فليسالني عنها كبار علماء الطب وصفه لا مثيل لها .,fake
22,أينانيوز/ متابعة/ كشفت مصادر محلية في دولة الإمارات، الاربعاء، عن إصابة ولي عهد أبوظبي محمد بن زايد، بفيروس كورونا المستجد. ونقلت وسائل اعلام خليجية، عن تلك المصادر، قولها، إن اجتماعات عقدت على أعلى المستوى لبحث محاولة السيطرة على تفشي الفيروس في الإمارات بعد تفاقم أعداد المصابين,fake
23,البعوض قادر على نقل كورونا فايروس بين البشر,fake
24,كشفت مصادر موثوقة في الإمارات، عن إصابة ولي عهد أبوظبي محمد بن زايد، بفيروس كورونا القاتل، مشيرة إلى أن اجتماعات عقدت على أعلى المستوى لبحث محاولة السيطرة على تفشي الفيروس في الإمارات بعد تفاقم أعداد المصابين,fake
25,لبنان تعلن انتهاء العام الدراسي بسبب انتشار مرض كورونا انا:,fake
26,ماذا في  اللقاح المنتظر؟  ديفيد_آيك في لقاءه الخامس يبين ما يبيتونه للبشرية عبر لقاح  كورونا المنتظر,fake
27,خبير صيني يجزم ويؤكد ان استنشاق بخار الماء يقتل فيروس كورونا ١٠٠% اذا كان موجود  في الرئتين  أو الحنجرة أو الأنف فالفيروس لا يحتمل درجة حرارة بخار الماء الدافئة ..   فيروس_كورونا  كوفيد_19  حظر_كامل   العالم  العالم_في_مواجهة_كورونا   كورونا  يوم_الجمعة,fake
28,"رئيس الوزراء الإيطالي:  ""انتهت حلول الأرض، الأمر متروك للسماء""  إيطاليا فقدت السيطرة رسميا...  كورونا",fake
29,رئيس كوريا الشمالية يقول ان فايروس  كورونا_الصيني  لن ينتشر في بلادة   لأنه سيتم اعدام اي شخص  يصاب بهذا المرض…  ما عنده كيري ميري,fake
30,صورة لوباء  كورونا بعد ان تم تكبيره ل2600 مرة تم التقاطها بواسطة اجهزة منظمة الصحة العالمية للأوبئة  شخص_يسجد_لفتاه,fake
31,القناة العبرية ١٢: تعلن إصابة ولي عهد أبو ظبي محمد بن زايد بفيروس  كورونا,fake
32,تفعلها روسيا للمرة الثانية بعدما سهلت للبشرية الوصول للقمر والآن وتذهل العالم بإختارع اول لقاح ضد Covid_19 ويأكد الرئيس (بوتن) بأنه اول لقاح رسمي يعتمد واضاف ايضا بان ابنته كانت من ضمن الاشخاص الذي تم تلقيحهم به,fake
33,كل مئة عام وباء كبير !! سنة ١٧٢٠   الطاعون  ( ١٠٠ ألف قتيل ) سنة ١٨٢٠   الكوليرا   ( ١٠٠ ألف قتيل ) سنة ١٩٢٠ الإنفلونزا الإسبانية ( ١٠٠ مليون قتيل ) سنة ٢٠٢٠  كورونا   ( .... .... )والله اعلم  فيروس_كورونا_المستجد,fake
34,وسائل إعلام إسرائيلية: ولي عهد أبو ظبي محمد بن زايد أصيب بفيروس  كورونا وأكدت الباحثة الأميركية المختصة في الشأن الخليجي كارين آن كاري ان عاملة فليبينية في قصر العائلة نقلت العدوى لابن زايد وقد نقل إلى مستشفى كليفلاند في أبو ظبي ثم نقل إلى حجر داخلي في قصره   هو_الله,fake
35,أخبار جيدة كورونا فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي  طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها خذ ٨  فصوص ثوم كبيرة واهرسها.. اضف ٧ كؤوس ماء ثم أغلى الخليط.. كل الثوم واشرب من الماء المغلي. بين ليلة وضحاها (في غمضة عين) ستشعر بالتحسن,fake
36,باالبلدي  ليقيكم من خطر  كورونا_فيروس عليكم باالموز بعدالله  وبأذن الله لن يصيبكم شي  واليمن والحمدلله غنيه باالموز  الموز,fake
37,اخبار_العالم   l     فيروس_كورونا_الصين    الصين تعلن التوصل لدواء فعال ضد  فيروس_كورونا,fake
38,خبير صيني يجزم ويؤكد ان استنشاق بخار الماء يقتل فيروس كورونا ١٠٠% اذا كان موجود  في الرئتين  أو الحنجرة أو الأنف فالفيروس لا يحتمل درجة حرارة بخار الماء الدافئة ..  ارجو نشر هذه المعلومه في صفحتكم وعلى أوسع نطاق,fake
39,أي حد يتكلم علي لقاح لوهم كورونا القاتل المسرطن لا تثق فيه لانه يعمل مع جافي و بيل جيتس أردوغان في ختام ملاحظاتي ، أود أن أؤكد على استعداد تركيا للعمل بالتعاون مع التحالف العالمي للقاحات جافي وأصحاب المصلحة الآخرين للجهود المبذولة في فترة ما بعد الجائحة.,fake
40,تجاوزت الجرعات المعطاة ل  لقاح_كورونا في السعودية  المليون جرعة .,fake
41,وزارة الصحة و البيئة :  العراق أول بلد سيحصل على لقاح  فيروس_كورونا في حال إقراره  الشرقية  الشرقية_نيوز,fake
42,مشاهد صادمة من  الصين ، تم إعدام عدة مصابين بإطلاق النار عليهم في الشوارع، لا يوجد أخبار مؤكدة عن حقيقة ما يجري سوى أن الحال أصبحت مزرية ويرثى لها .  فيروس_كورونا,fake
43,عوارض  كورونا. هيك هيك وصل على لبنان يرجى الإنتباه   سنموت_بعد_قليل,fake
44,الشهيد صدام حسين يتحدث عن فيروس كورونا,fake
45,بسبب  كورونا..  قطر تفرض قيودا مؤقتة على دخول لجميع القادمين من مصر.. و«الطيران المدني» تعلق    فيروس_كورونا,fake
46,تعرف ان في اغلب البلدان اللي وصلها فيروس كورونا (اللهم احفظنا) بيعطو المرضى والحالات المشتبه بها ثوم وبصل كعنصرين اساسية في غذاؤهم..اذا كانت فلسفتك وكل فترة طالع بفكرة جديدة وتدعي انك الفاهم ماغيرك من باب حب الظهور اوالشهرة.. فاتقي الله انت طبيب ربي ماحيتركك بدون بلاء وحتكون عبرة,fake
47,بوتين يعلن عن تسجيل أول لقاح في العالم ضد فيروس  كورونا وابنته أخذت اللقاح,fake
48,شيء غريب فعلا  روائي أمريكي شهير يكتب قبل ٣٩ عاما رواية عنوانها ، عيون الظلام، عن فيروس طوره الجيش الصيني في مدينة  ووهان لإستخدامه كسلاح بيولوجي ضد البشر، والأحداث تتطابق مع  كورونا   كوفيد_19,fake
49,كتاب صدر سنة 1981 يتحدث عن فيروس  كورونا . عيون الظلام   The Eyes Of Darkness  حرب_بيولوجية,fake
50,بعد فايروس  كورونا أسراب من طايور الغربان  و الباعوض الكبير تهاجم الصين  ظاهرة قل نظيرها  ولم تحدث من قبل في دولة الصين الشعبية ...  شاهد,fake
51,سمعوا صدام حسين يتكلم عن  كورونا_العراق وكيفية مواجهته له  طلعت السالفة صناعة ارهاب وضرب اقتصاديات الدول !  صباح_الخير  كورونا_المستجد,fake
52,رياض سلامة: ما في داعي للهلع الليرة بألف خير ودولارات كشك. وزير الصحة: ما في داعي للهلع فنجان قصعين وتحميلة بيمشي الحال.  كورونا  سنموت_بعد_قليل,fake
53,أنباء مؤكدة  إصابة تميم بن حمد أمير دويلة قطر الإرهابية بفيروس كورونا بعد استقباله مندوبة أمريكية حاملة للمرض قادمة من إيطاليا  نسأل الله أن يهلك الظالمين بما ظلموا,fake
54,"سبحان الله أول مره نفرح بقدوم الغبار والسبب كلنا عندنا معلومه بأن ""الفيروسات الغير مرئيه"" لايقضي عليها الا الغبار فسبحانك ربي ما أعظمك وما ألطفك بعبادك سبحان الله الذي سير الغبار إلينا في وقت لم نعتاد على الغبار في مثل هذا الوقت وهذا الشي. الحمد الله دائما.  كورونا_الكويت",fake
55,كورونا   بعد الإعلان فى مصر عن اختراع علاج مرضى الأمراض المستعصية عن طريق اكل الكفتة الإعلان فى مصر عن اختراع علاج مرضى فيروس كورونا القاتل عن طريق اكل البلح الزغلول,fake
56,مباشرة من ⁧ البيت_الأبيض⁩ لم ينتبهوا للكاميرا مقطع مسرب لفريق عمل ترامب يتكلمون عن  ⁧ كورونا_فيروس⁩  بأنه خدعة وأن اللقاح موجود وأنهم ملقحون فلا داعي للبس الكمامات عندما لا يكون البث. ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا,fake
57,بعض النصائح والإرشادات  التي صدرت من خبراء الصحة الصينيين في مدينة ووهان .. وطريقة الوقاية من فيروس كورونا: 7- عليك أن تداوم على الغرغرة أيضا : ب دواء الغرغرة Betadine Sore Throat للتقليل او القضاء على الجراثيم في اللوزتين قبل ان تتسرب الى رئتيك. او الغرغرة بالماء والملح,fake
58,خبير صيني يجزم ويؤكد ان استنشاق بخار الماء يقتل فيروس كورونا ١٠٠% اذا كان موجود  في الرئتين  أو الحنجرة أو الأنف فالفيروس لا يحتمل درجة حرارة بخار الماء الدافئة ..  ارجو نشر هذه المعلومه في صفحتكم وعلى أوسع نطاق  تقديم_منع_التجول_بجدة   فيروس_كورونا,fake
59,الكثير من الصينيين يشاركون فديوهات عن انتشار الغربان فالصين وهذه واحده منها مع التعليق  مع الانتشار السريع لوباء الالتهاب الرئوي في ووهان ، تحلق العديد من مجموعات الغربان في هوبى وخنان وحتى تيانجين! كم من الناس سيموتون! !   كورونا_الصين,fake
