,tweet,label
1007,the treatment for coronavirus is mentioned in an intermediate zoology book. the viral forward reads: “it is not a new disease as it is already mentioned in the intermediate zoology book along with its treatment. it happens sometimes that many great scientists and doctors do not focus on lesser-known books as they are mostly busy with famous books.,fake
808,the who has issued an alert against buying holy colors from china,fake
4467,a nigerian in germany has developed a covid-19 herbal cure,fake
5650,the french doctor jean-roger hospital sent an email which claims you can protect yourself against covid-19 by drinking water every 15 minutes.,fake
3767,thieves in madrid are pretending to be doctors to steal from people's houses.,fake
3457,coronavirus (covid-19) is large in size where the cell diameter is 400-500 micro and for this reason any mask may prevent its entry - unicef,fake
2892,drinking hot water ou tea kills the new coronavirus because it cannot resist heat.,fake
4022,covid-19 strands pedestrian at traffic light,fake
3815,taking a flu shot causes false positive results on covid-19 tests.,fake
608,"ramnavmi celebrations in akbarpur, up, today.but we should only bash tabligi jamat of nizamuddin makraz.",fake
1777,"an exclusive picture of the patient’s throat infected with coronavirus covid1 showing the extent of inflammation and destruction that affected the throat and entrance to the lungs, which was caused by the virus in the first days of the infection. taste and severe shortness of breath.",fake
2251,self isolating grandmother finally discovers porn on the internet    pornography  coronavirus,fake
5550,???four kids who took the coronavirus vaccine died immediately.??�,fake
6011,rex the wonder dog to join trump's white house coronavirus task force    donaldtrump  coronavirus  johnwayne,fake
6059,an image of an elderly italian man who was asked to pay for the ventilator that he used for his recovery.,fake
1518,president trump says that he now knows who brought the coronavirus to the united states    donaldtrump  china,fake
5200,the italian prime minister has said his country has exhausted all options to fight against the coronavirus pandemic and pleads to god to “rescue your people.”,fake
3196,brazilian army built 2000 hospital beds in 48 hours.,fake
421,nobody north of watford has caught coronavirus because they're too hard,fake
2548,brazilian company owner who laid off employees because of the pandemic commits suicide.,fake
4414,coronavirus cases linked to 5g rollout.,fake
1344,"""plandemia"": this video claims that the coronavirus was created in a laboratory and that it is a plan to reduce the population where vaccines and abortion are involved among many other claims.",fake
4815,tasuku honjo japan’s nobel prize-winning immunologist says that the coronavirus is not natural did not come from bats and was manufactured by china.,fake
858,it is best to shave your beard to avoid being infected by the coronavirus.,fake
1808,we  d our timeline of donald trump’s shifting response to the coronavirus.   share any trump moments you think belong.,fake
225,joe diffie???s death was labeled ???as a covid-19 death and it wasn???t!??�,fake
4871,an image of the argentinian president alberto fernández with officials during the pandemic without masks and without respecting social distancing.,fake
3366,after husband tested positive for coronavirus wife fled from bangalore to agra in india.,fake
2703,the biggest covid expert at nanavati hospital dr ansari and dr limaye has informed that the following four treatment is commonly given to all patients.,fake
5933,buddhist smugly reflects that at least he has the present moment    life  coronavirus  nashville  buddhism,fake
5469,says russia unleashed more than 500 lions on its streets to ensure that people are staying indoors during this pandemic outbreak.,fake
3909,doctors finally admit that women can get the coronavirus from a toilet seat,fake
3599,pm forced to act on coronavirus after learning his voter base might not exist in a few months:,fake
2044,diary of someone with covid-19 in self-isolation,fake
796,"don't eat cabbage, as per who report, the coronavirus stays in cabbage for a very long time.",fake
3252,africans glad they don't live in america    coronavirus  satire  irony,fake
6144,a woman in uttar pradesh threw her five children into the river as they had no food to eat during the current lockdown.,fake
5211,"back to the future: 
new study shows that iodine solution can 𝗰𝗼𝗺𝗽𝗹𝗲𝘁𝗲𝗹𝘆 𝗶𝗻𝗮𝗰𝘁𝗶𝘃𝗮𝘁𝗲  covid19.

takes us back to our childhood when the first line of defence against a common cold / sore throat was an iodine tincture, or betadine gargle.",fake
1248,"day in the  office to catch up on  work  

 london computer cleaning keeps it equipment safe by disinfecting keyboards, mice, laptops and more from  bacteria,  germs and  viruses such as  covid19.

 business  coronavirus  safetyfirst  tech",fake
1388,indian prime minister narendra modi has been selected as the leader of international covid-19 task force.,fake
5709,"we’re in the middle of a global pandemic, and the trump administration is preventing people from getting health care.

i can’t believe this needs to be said, but president trump needs to reopen obamacare enrollment, and he needs to do it now. lives are at stake.",fake
4722,blowing hot air through a hairdryer will cure coronavirus.,fake
4798,coronavirus testing kits heading to the uk found to be contaminated with covid-19 | london evening standard,fake
4890,world cutest baby  anahita suffering  corona it's very dangerous so stay home stay safe,fake
429,social media posts claim that actors were caught in the act staging fake covid-19 cases.,fake
3335,u.s. house speaker nancy pelosi was in wuhan china six days after the impeachment proceedings against president trump ended.,fake
3481,the image of a boy with serious injuries is that of a tablighi jamat covid-19 patient who was beaten up by police in india after he misbehaved with the nurses in the hospital where he was admitted.,fake
878,quarantined man celebrates st patrick’s day by doing keg stand alone in his living room    stpatricksday  covid2019  lockdownontario,fake
2952,wash your paws - washing your paws is recommended by dr fucini for getting rid of covid-19 at peta's request.,fake
35,florida governor ron desantis botches covid-19 response - by banning corona beer in order to flatten pandemic curve.,fake
2969,canadian prime minister justin trudeau's wife in a hospital bed urging people to stay home to avoid ending up seriously ill with covid-19.,fake
4078,20 million chinese convert to islam and coronavirus does not affect muslims.,fake
340,a government minister claims that papad help produce antibodies to fight covid-19 infection.,fake
5369,"good  | active  coronavirus cases in  delhi drop below 10,000. every inch taken back is a recovery well earned!!!  godelhiites",fake
2818,"there’s a ‘camel library’ in ethiopia that has reached more than 22,000 children forced out of  school by  covid19.

education for all!
 monday  mondaymorning  mondayvibes  education",fake
2021,truth about brad pitt and jennifer aniston’s relationship during the coronavirus lockdown,fake
1767,"dr. anthony fauci ""has known for 15 years that chloroquine and … hydroxychloroquine will not only treat a current case of coronavirus but prevent future cases.”",fake
2277,"as of the last 24 hours this is the protocol regarding masks: masks 
should only be used by healthcare workers, caretakers or by people who 
are sick with symptoms like fever and cough.",fake
4578,the director of a major hospital in são paulo brazil has recommended drinking fennel tea and eating bull's liver as ways of prevention against covid-19.,fake
52,did you already have coronavirus? here’s a simple test,fake
2,politically correct woman (almost) uses pandemic as excuse not to reuse plastic bag    coronavirus  nashville,fake
1579,thyrocare thane lab is sealed over false-positive covid19 testing,fake
1632,"says president barack obama ""signed the medical appliance tax bill that forced companies to outsource manufacturing of masks, gowns, gloves and ventilaors [sic] to china, europe and russia to avoid the tax.??�",fake
5678,"aren't hospitals doing the business? i have huge respect for docs but the management... charging lakhs n lakhs for ppe from every patient. 
steam inhalation is advised by many docs. 
pharmacy has taken most advantage of this pandemic. selling 50 rs mask.for 250 or 300..",fake
2157,china is planning to kill coronavirus patients.,fake
918,a large country-randomized controlled trial with 2.7 billion people shows that covid-19 patients treated with hydroxychloroquine have a 79.1% lower death rate,fake
3022,"that 260k is the a mix of covid-19 (likely most), plus missed care, suicide, and some “savings” from decreased mvcs and other trauma. as we move onto the next 1-2 years, we may begin to see costs from the missed vaccine doses: esp hib and prevnar in the under 12mo age group.",fake
888,"countries should ignore covid and inform how to strengthen the immune system (e.g. vitamins c, d, and chlorine dioxide solution).

only those with weak immune systems need to separate themselves from exposure.",fake
5904,timeline of the trump administration's early messaging on the coronavirus pandemic,fake
5126,"you can beat the virus with warm water, salt or vinegar.",fake
5379,"gemma collins says she followed the rules on coronavirus for a couple of days but stopped because they were “too much”.

“they’re not really meant for major celebrities like me anyway,” she told reporters",fake
1156,_a claim that india???s ministry of home affairs has made it a ???punishable offense??� for citizens to publish posts on social media about the novel coronavirus has been shared repeatedly on facebook twitter and whatsapp._,fake
6101,a whatsapp forward which looked like an order from the government of jammu and kashmir read that the high speed (4g) internet services will be restored in the state by march 25. it also warned people that any misuse of internet facilities will result in legal action.,fake
540,human resources department institutes epic ass-covering measures in response to pandemic    pandemic  corporations,fake
3656,"trump declares war on coronavirus? no, on venezuela!",fake
2032,trump wants billions for coronavirus; will spend it on wall,fake
3180,unicef published health advice on covid-19.,fake
5129,coronavirus can be cured by sniffing clove and camphor and by drinking water the virus will go to the stomach and the acid in the stomach will kill the virus.,fake
173,people are offering prayers in groups on rooftops despite lockdown. that too when cases of coronavirus in india are continuously increasing.,fake
1935,slacker struggles to pretend covid-19 has negatively affected him    economy  money  work  recession  coronavirus,fake
2517,melburnians have been advised to wear face masks as  covid19 case numbers continue to climb in australia's second largest city. but just how effective are they at stopping the spread?  coronacheck:    coronavirusfacts  datoscoronavirus,fake
212,coronavirus is not like a broken leg,fake
5189,they are the same people who trust  coronil will cure  corona,fake
3933,old dalit woman beaten up by christian missionaries in kerala.,fake
2697,"hydroxychloroquine ""cures covid-19"" but there is a conspiracy by biil gates and dr. fauci to ban it.",fake
5897,donald trump is ???announcing tomorrow that the us is going into quarantine for the next 14 days.??�,fake
5685,according to a who report not a single vegetarian person in the world has been found to suffer from coronavirus.,fake
1688,"report: outbreak of idiocy spreading 10,000 times faster than coronavirus  coronovirus",fake
4619,israel's ministry of defense said the best measure against the pandemic is isolating the elders.,fake
327,"claims made in the viral video plandemic include: that the virus was ""manipulated"" in a laboratory setting; that hydroxychloroquine is ""effective against these families of viruses"" and that wearing a mask ""activates"" the virus.",fake
3586,a viral video purportedly from italy shows a child crying for his mother who died due to coronavirus.,fake
2182,muslims are hoarding food items being shared by the indian government.,fake
4083,says the new york times exposed the ???real reason behind coronavirus hype crash the market to harm trump???s re-election chances.??�,fake
41,football player cristiano ronaldo turned all his hotels into hospitals to help coronavirus patients and is paying doctors and the staff.,fake
3318,dettol and lysol can kill coronavirus.,fake
2459,"a social media rumor claims that google and apple ""put a covid tracker on every phone."" but that’s not the whole story. the technology is aimed at helping contact tracers slow the spread of the coronavirus and you must opt in to the feature.",fake
190,there are 59 positive coronavirus cases in nagpur along with three doctors one of whom is on ventilator.,fake
3773,industrial bleach being sold on amazon as 'miracle mineral solution' of covid-19,fake
3787,“when using a medical mask you're supposed to wear the white side out when you're not sick.”,fake
3562,"we wanted to know if there was any science to back up the ""contagion probability"" graph. wearing a mask is likely to interfere with the spread of covid-19. but the exact percentages in this social media image don’t hold up to scrutiny.",fake
5169,"file under ""misinformation about bill gates and the coronavirus vaccine.""",fake
4964,india achieves a new milestone as coronavirus recoveries cross the 10 lakh mark. india reports a record 50000+ new infections—the highest till date taking the country’s total confirmed case count to 15.8 lakh. tamil nadu government extends lockdown till 31 august.  coronavirus,fake
2842,"there are no scientific studies that prove sars-cov-2, which causes covid-19, exists",fake
4406,"people are already lining up outside the white house to get their $1,000 coronavirus checks    donaldtrump",fake
1955,both nsw premier   and vic. health min.   have compared  covid19 testing rates in their states favourably with the world. we found ms berejiklian's claim to be overblown and ms mikakos's claim to be a fair call. here's why:    factcheck,fake
3567,russia has deployed hundreds of lions to maintain lockdown order is going viral.,fake
4793,a tweet by pakistani journalist saadia afzaal claiming that china has developed a covid-19 vaccine.,fake
2606,vanessa hudgens calls coronavirus deaths ‘inevitable’ in tipsy instagram live,fake
4212,“so 2 doctors from bakersfield discover that coronavirus mortality rate is 0.03%. 13x less deadly than what was previously thought! their analysis has since been banned from youtube.”,fake
1010,a video shows italians or french people singing madonna katy perry britney spears or aya nakamura songs on their balcony because of the lockdown measure in france and italy.,fake
2558,"a facebook post that claims that the covid-19 is a ""fraud"" because the mass media used the same photo of a portuguese boy in multiple stories about children who died from covid-19.",fake
5004,hospitals compensated 15% more for covid-19 patients under the stimulus package and new york city hospitals are inflating their coronavirus numbers.,fake
79,philippines senators grace poe and risa hontiveros have been silent over the coronavirus crisis but were very vocal about the closure of abs-cbn.,fake
4912,hospital la paz in madrid spain is requesting blankets for patients admitted to the hospital.,fake
6116,"???if we stopped testing right now, we'd have very few cases, if any.??�",fake
5830,tens of thousands of koreans asked to expel chinese. the anti-chinese bandwagon swept across the world.,fake
1544,pelotas city hall a city in the brazilian state of rio grande do sul used sirens to mark the beginning of the lockdown in the city,fake
3540,gargling with hot water cures coronavirus says a doctor from mumbai's covid-19 hospital.,fake
5222,false information about  coronavirus testing has the potential to put people off getting tested. fact checkers around the world have been busy debunking this misinformation:   via    coronavirusfacts  datoscoronavirus,fake
3270,dr. zhong nanshan said saline solution can kill the virus.,fake
5922,image of nurses from yangon specialist hospital are shaving their heads as a precautionary measure for covid-19.,fake
4625,this is not normally what i'll share on my page.disappointed but relieved facebut i am lost for words. i cried all night thinking of who will pick up that bottle. it baffled me to see that some people still don't realise what the world is going through right nowdouble exclamation mark.please sharedouble exclamation mark this guy must be arrested,fake
1829,the mass vaccination was started just this morning and the first 7 children who received it died on the spot.,fake
4054,brasilian doctor discovered a cure for covid-19.,fake
3094,the president of ghana revealed that the coronavirus was created in a laboratory.,fake
2762,lockdown in telangana extended till 3 june 2020.,fake
4677,the water in botafogo's beach in rio de janeiro brazil is clear and clean because of quarantine.,fake
4901,an image shared on social media claims this italian doctor couple worked day and night and saved the lives of 134 patients but on the eighth day they contracted the coronavirus and died after an hour.,fake
3807,thousands volunteer to be infected with coronavirus in the hopes of accelerating a vaccine,fake
1082,president trump says he will be filing a personal lawsuit against china for causing the coronavirus    donaldtrump,fake
5267,"a post says that a 2005 study showed chloroquine was effective against ""covid-(1).” this is wrong. there’s no such thing as covid-1 and the drug wasn’t given to humans. it looked at primate cells infected with sars.",fake
3034,viral video suggesting self-check for covid-19 by holding your breath,fake
4503,"bidensoetoro harris, ccp &amp; associates caused this present covid bioweapon disaster!
bidensoetoro, the ccp &amp; associates should pay the whole world damages!
international law lawyers, get cracking!",fake
5527,president trump wants his base to donate their coronavirus stimulus checks to his re-election campai�    donaldtrump,fake
4257,the most up to date data in victoria for 2020 was consistent with that for 2019 despite concerns due to  covid19 however the numbers remain troubling according to vic's state coroner and don't mitigate the fact that there's been an increase in calls to mental health services,fake
5173,???we inherited a broken test??� for covid-19.,fake
3565,_a video has been viewed thousands of times in facebook posts alongside a claim it shows a sri lankan doctor who invented a rapid test kit for the novel coronavirus which causes the disease covid-19._,fake
6060,union health ministry reiterates that the country is not in its community transmission stage of coronavirus. at the inaugural event of india global week 2020 pm narendra modi invites the world to invest in india amid the ongoing pandemic.  coronavirus  coronavirusfacts,fake
3758,"this pandemic isn't just going to go away because you want it to, mr. president. step up and do your job before your negligence costs even more lives than it already has.",fake
5769,"a short documentary on why the united states is ruining the world by failing to do something about drinking bleach (known as mms, or miracle mineral solution) as a ""miracle cure"" for coronavirus. there are worse things to google for. send tweet!",fake
4147,"covid-19, take one minute and read. be understanding !!! a japanese doctor offers excellent advise on preventing covid-19. new coronavirus may not show symptoms for several days (14-27 days). how can one know if the person is infected? by the time he has a fever and/ or a cough and goes to the lung hospital, the patient may have 50% fibrosis, and then it is too late. taiwanese experts provide simple self-monitoring that we can do every morning: take a deep breath and hold your breath for more than 10 seconds. if you can do this successfully without coughing and without difficulty, without anxiety or chest tightness, it shows you do not have fibrosis and generally indicate no infection..",fake
5643,"china happy that all this huawei business is distracting from their genocide

   huaweiwatchgt2  chinacoronavirus  corononavirus",fake
3872,brazilian mps revealed the hospital claiming it treats 5000 covid-19 patients.,fake
4088,"fenugreek seed applied on a tape strip if pasted on the thumb and left overnight, it can beat throat infection",fake
773,"covid depends on severity as does flu both can kill, hayfever isn't going to kill you
i've had hayfever very bad before when younger not so nowadays though, i do take basic tablets/ antihistamines when pollen is high so it dosn't cause discomfort really.",fake
5869,indian nurses resigned due to covid-19 infected jamati patients misbehavior.,fake
6184,coronavirus case in uttar pradesh district india.,fake
6047,croatian doctors including the country's health minister held a ceremonial ball despite of quarantine measures.,fake
403,"says alexandria ocasio-cortez tweeted, ???it???s vital that governors maintain restrictions on businesses until after the november elections because economic recovery will help trump be re-elected. a few business closures or job losses is a small price to pay to be free from his presidency.  keepusclosed.??�",fake
975,"how right-wing extremists, libertarians and evangelicals built quebec's movement against covid-19 restrictions | cbc",fake
6280,coronavirus and cashew checken    coronavirus  cashewchicken,fake
605,works at the luque cemetery near paraguayan capital asunción are related to people who died from covid-19.,fake
1891,a photo that circulated on facebook showed japanese government officials bowing down to their frontliners who have been working during the covid-19 pandemic.,fake
4970,meghalaya government has announced the closure of all entry points to the state from july 24 to july 31. poet varvara rao who is an accused in the 2018 bhima koregaon case has tested positive for the coronavirus infection.  covid19  coronavirusfacts,fake
4509,one of mexico's greatest bullfighters swears he caught (la) coronavirus from bull spit    coronavirus  bulls,fake
1901,the corona test has a completely different purpose than the one you believe in or are being told about. insertion of the wand very deep into the nasal cavities damages the hemato-encephalitic [sic] septum in the depth of the skull that [sic] is why testing is so painful.,fake
5506,scientists in the united states have discovered a coronavirus cure “that works 100 percent”.,fake
2206,coronavirus panic-buying in doncaster leads to shops selling out of stella artois and family-sized bags of quavers,fake
16,"because of donald trump's negligence and incompetence:
 
- more than 110,000 people have died
- we have nearly 2 million cases of covid-19
- over 20 million americans are out of work
 
and yet he’s patting himself on the back. unbelievable.",fake
2651,increase in cases of pneumonia in mexico.,fake
1873,white house runs out of toilet paper    donaldtrump  pandemic,fake
369,"some of the worst viral disease outbreaks in recent years – sars, ebola and likely  coronavirus – originated in bats, a new study has proposed an answer to why diseases that originate in bats are so deadly.    coronavirus",fake
3294,the centre released guidelines for unlock 3: third phase in the easing of restrictions put in place to curb the spread of covid-19. this will come in to effect from 1 august. bihar government has dispelled rumours of a statewide lockdown till 16 august.  coronavirusfacts  covid19,fake
3948,"should work, as all doctors say that inhalation of steam from boiling water is the best preventive against any virus that affects our respiratory system. it is recommended that one should inhale it from the mouth &amp; nose for a few minutes each to to be effective",fake
1600,"a whatsapp message says taht in ecuador the cure for the coronavirus has already been found thanks to the fact that ecuadorian doctors who ""disobeyed the global law"" from the world health organization (who) not to do autopsies. thus they would have discovered that the cause of the disease is a bacterium and its remedy antibiotics anti-inflammatories and anticoagulants.",fake
2562,former filipino senator antonio trillanes iv said president rodrigo duterte created covid-19 together with china.,fake
2457,india’s confirmed case count rises to 11.1 lakh as the country records a single-day jump of over 40000 new infections. human trials of covaxin india’s potential vaccine against covid-19 begin today in the all india institute of medical sciences.  covidー19  coronavirusfacts,fake
2660,"drink coffee to fight covid19 
drink ginger tea to fight covid19 

coffee yes, our regular coffee has the main methylxanthine in coffee is the stimulant caffeine. other methylxanthines found in coffee are 2 chemically similar compounds, theobromine and theophylline.
god bless",fake
4557,children are almost immune from this disease.,fake
2471,"underrated supplement: acetylcysteine, nac, acc 

it liquefies mucus. may help with colds, maybe also with covid

can help with prostatitis bc it liquefies prostata fluids too

there is evidence that it protects the liver &amp; kidneys

off-label use: depression, anxiety",fake
1396,over the weekend president trump retweeted two posts that misconstrue covid-19 data from the cdc. the vast majority of deaths involving covid-19 can be attributed to the virus.,fake
2949,global coronavirus deaths exceed 800000,fake
616,who says that asymptomatic people don't transmit coronavirus.,fake
5480,before the covid-19 pandemic it's accurate to say that unemployment rates were at record lows:    rnc2020,fake
2259,"immunity booster coronil kit if used to cure covid19, must be discontinued after how many days.
if used to boost immunity then when to discontinue?? please ask baba ramdev ji.",fake
3061,_the president of the united states of america donald trump has been tested positive for covid-19._,fake
3391,"a sharepic states that since the beginning of the corona crisis 3,354 people died and 924,000 children are missing",fake
2768,madagascar president andry rajoelina said that the world health organization (who) offered him $20 million to put toxins in their coronavirus remedy.,fake
3415,people in ukraine will be forcibly vaccinated against the new coronavirus.,fake
794,having 14 face masks is enough. they can be reused every 14 days since the incubation period is 14 days.,fake
3343,"horrific handling, no respect 4""bier of a citizen "" i.e reality hw corona downgraded d dignity..!! it shud b applied 2 bier minister's of ka   at least 10 ministers shud undergo severe covid 19 ventilatoins at govt hospital ಮುಂದಿನ ದಿನಗಳಲ್ಲಿ ಕುರುಡನೂ ಕೂಡ ನೋಡ್ತಾನೆ..!",fake
3428,???cdc announces that students may be kept from parents overnight as ohio sets up covid-19 fema camps.??�,fake
5337,says the u.s. is  an ???antivirus??� that includes a chip to track your movement.,fake
3243,manir hossain a 23-year-old man from india’s tripura died in a hospital in malaysia due to the new coronavirus.,fake
5123,a facebook post shared 25000 times features an image of a letter purportedly from a u.s. hospital recommending people drink alcohol to help reduce the risks of novel coronavirus infection.,fake
5991,world bank website shows covid-19 testing kits purchased by countries in 2017 and in 2018. i have verified that this is in fact posted on the world banks world integrated trade solution (wits) website” or “world bank exporting covid-19 testing kits in 2018??????,fake
3835,_the novel coronavirus is not a new virus._,fake
4835,senate gop proposing five-year shield from coronavirus lawsuits,fake
997,indian ayurvedic pharmaceutical patanjali claimed that the ayurvedic ministry had now approved the sale of the covid-19 ayurvedic medicine coronil produced by the company,fake
4574,"paraguayans should not go out ""even to buy bread"" because the incubation period is up and positive cases of coronavirus will increase.",fake
4927,"ellie goulding says she’s amazed there were 200 british people in the coronavirus-hit city of wuhan.

“what the fuck were they doing there?” she asked",fake
750,irish drugs cartel announce heroin stimulus package amid covid-19 crisis,fake
1913,covid19 5g conspiracy theories continue to spread and fact checkers continue to debunk them:    qanda  factcheck  coronavirusfacts,fake
3533,corona requires animal protein in the body to survive.,fake
571,there is a covid-19 case in ethiopia.,fake
1938,muslim man is spitting on food in a restaurant in india.,fake
4038,"coronil ke bad v unki death ho gyi...so sad rip 
common people ke bare me govt se pucho propaganda godi media
91000 logo ki av tak death ho chuki h.kon resposible h?..propaganda godi media ke according to lagta h jamaat gathering hi hoga.baki gathering to corona bhagane me lage h",fake
5251,marvin humes says he’s going to keep his coronavirus letter from boris johnson in a safe place as it could be worth something one day but rochelle tells him he’s talking absolute shite as usual,fake
454,"violating lock down is common for politicians..don't be ashamed of them..! during d pandemic , gujarati 2nd worst .. flying to a flame..""force"" him under dma 2005..",fake
5828,"america entirely coronavirus-free within 40 miles of chuck norris, study shows",fake
2935,boris johnson ends lockdown with immediate effect after first full night spent with screaming baby,fake
1854,guess who is the marketing ceo of zoom? pelosi’s daughter/ ome’s cousin.,fake
4840,???pelosi was in (wuhan) china 6 days after the impeachment hoax failed.??�,fake
3943,"""take a few sips of water every 15 minutes at least ... drinking water or other liquids will wash"" the coronavirus ""down through your throat and into the stomach. once there, your stomach acid will kill all the virus.""",fake
624,_israel has found a cure and a vaccine for coronavirus._,fake
5929,china is seeking court’s approval to kill all who tested positive with coronavirus.,fake
3837,"‘orgies, tripping joggers, human sacrifices’: phase one of lockdown easing explored",fake
284,"soon 67
never had flu vaccine, never had flu
most all i know who got flu vaccine also got flu
that’s 1st person knowledge, not conjecture

alt: organic dk greens, protein, exercise, h2o, sodium bicarbonate, d3, c, iodine, etc

jesus is my physician
greatest ever was, is, will be",fake
30,.  has shifted his focus at different moments in the  coronavirusoutbreak. we  d our running timeline of his response to the virus.   reply to us with any recent trump moments you think belong on this running list.,fake
351,"a video about the coronavirus circulates in whatsapp that, when opened, hacks the cell phone ""in 10 seconds"".",fake
6397,who has stated there is no possibility that coronavirus is transmitted by aerosols.,fake
551,this picture show the young pregnant doctor who died from covid-19 in algeria.,fake
1161,hospitals in the united states get paid $750 for patients who die from the flu $17500 for covid-19.,fake
2323,"u.s. president donald trump tweeted that barack obama ""had 8 years to prepair the next president for a pandemic and he failed.""",fake
5806,trump administration collaborates with mckesson for covid-19 vaccine distribution,fake
6022,"???n95 masks block few, if any??� covid-19 particles due to their size.",fake
5135,post covid-19 impact on dietary supplements personalized nutrition market revenue and growth ...,fake
5223,queen elizabeth said philippine president rodrigo duterte “is the kind of leader who knows the way ... filipinos are very lucky to have him.”,fake
1390,sri lanka's idh issues set of instructions to follow to protect from covid-19 infection,fake
5414,garlic will prevent coronavirus infection! there is no evidence that it can protect people from covid-19 but did you ask for evidence before believing this forward? ask for evidence as soon as you see a whatsapp forward and tell the sender  mainbhi checker  coronavirusfacts,fake
1029,did you see articles claiming that an early  covid19 vaccine trial participant in the uk had died? turns out she is alive and well fact checkers have found. don't believe the misinfo out there about  covid19. read coronacheck instead:    coronavirusfacts,fake
5918,"donald trump diagnosed with adtd, or attention deficit tweet disorder    donaldtrump  covid19  pandemic",fake
2050,"fact check: major cause of death in covid-19 is thrombosis, not pneumonia! for a long time a  has been circulating",fake
1762,a 2005 study proved that chloroquine is an effective treatment against coronaviruses,fake
4069,"a video shows a group of doctors calling itself ""doctors for the truth"" defend and justify claims that masks don't work lockdowns won't stop the virus and the flu vaccine spread sars-cov2.",fake
2656,photo of an indonesian doctor hideo ali looking at his children and pregnant wife for the last time.,fake
1190,"the leakage of different harmful viruses from the laboratories, cannot be just accidental. there's more to it. world must be saved from china. we've already lost an entire year due to covid-19, which originated from china.",fake
4774,a post on legitfund.com claimed that nigerian vice-president mr abubakar was weeping at the loss of his son's life.,fake
4222,us coronavirus deaths reaching mass shooter levels of 'who cares',fake
3768,"hi matt, don’t suppose you could tweet to drum up some volunteers for the oxford university chloroquine/hydroxychloroquine trial? could potentially prevent covid/19 at a fraction of the cost (and risk) of a vaccine.",fake
3093,dr uma kumar of aiims gave an interview on coronavirus.,fake
2509,the fellowship of national taiwan university hospital suggested the symptoms of critically ill patients with covid-19 is like the combination of sard and aids. even discharged patients could be a long-term asymptomatic carriers.,fake
3657,the new nightingale hospital in london wants people to post it home-made art to brighten up the walls.,fake
2403,pope francis ran away at a public meeting due to coronavirus fear.,fake
4120,"usb flash drives were being sold for $370 as a ""5g bioshield"", purportedly offering protection from the non-existent threat of infection transmitted via 5g mobile telephone radio waves.",fake
1044,analysis: are quarantined passengers adequately protected from cornwall?  coronavirus,fake
4913,an audio clip suggests that the who has advised a lockdown.,fake
4031,???american coronavirus vaccine killed five ukrainians.??�,fake
5861,the religious beliefs of some macedonian citizens are being used to create panic and misinformation about the new coronavirus by citing russian texts portraying it as the beginning of a worldwide catastrophe.,fake
5924,all this dont really matter if u havent isolated covid 19 yet or havent revealed who patient zero is yet,fake
1916,"pet cats wondering when the fuck you’re going back to work

   workfromhomelife  cats  covid19",fake
2652,gardaí raid house of part time worker receiving extra €15 a week from covid payment,fake
6413,states like new york illinois and california have been vocal in their demands for funding to bail out their pension systems which were failing long before the covid-19 outbreak and other programs that aren’t related to this crisis.,fake
6102,"corona virus claims a black belt. chuck norris, dead at 80.",fake
658,irish  organisations are organising a collective moment of applause for the government to praise its work in handling the coronavirus pandemic.,fake
5472,november 2019 job listing for a quarantine advisor at the centers for disease control and prevention prove the government knew the covid-19 would hit united states.,fake
1796,happening now! cnn's     and   are on facebook live discussing covid-19 misinformation and answering your questions.,fake
4101,covid-19 is transmitted through fruits and vegetables in hong kong.,fake
372,covid-19 totally confused about what it’s allowed to do where,fake
3147,???shands hospital of gainesville florida has confirmed its first case of coronavirus.??�,fake
444,factcheck :   has repeatedly said that a vaccine of  covid2019 is not yet available. yet  fake keeps emerging. here is  factchecking one more such claim,fake
768,"meeting at the chariot held in  kalabari district of  karnataka

who is to blame for  corona?

why is the media not releasing it?

the  karnataka_bjp_government has ignored the  central_government's curfew",fake
4126,president trump punches woman in face    donaldtrump  coronavirus  violence  assault  punchandjudy,fake
171,pope francis dying of the coronavirus?,fake
2355,"we can’t forget that in the middle of a global pandemic, the trump administration is trying to gut obamacare and rip health insurance away from millions. it's morally reprehensible.",fake
2663,_israeli scientists have developed a covid-19 vaccine._,fake
6113,"there is a ""positive"" case of the novel coronavirus (ncov) in a hospital in banlic cabuyao city laguna philippines in january 2020.",fake
5881,covid-19 came to the united states in 2019.,fake
1257,"italian mp sara cunial says bill gates kills people with vaccines and ""terminator"" seeds and that he is behind the covid-19 pandemic.",fake
603,americans find cornoavirus best warded off by lying on couch and watching a lot of t.v.    tv  health  coronavirus,fake
57,orwell not dead but living under a bridge (continued)    government  toiletpaper  georgeorwell  coronavirus,fake
5382,"_a man in argentina makes claims like ""in the us doctors are paid $13000 thousand to say they got sick from covid-19 and $39000 to put that ventilator on the artificial respirator.""_",fake
2358,amazing positive interview of  hdfc bank md mr aditya puri about why india will survive and make it big1/2...1. india’s rural economy is not affected by corona and going on strong 2. india being young people’s nation won’t have must health effect of corona compared to europe...,fake
4472,_three videos have been viewed tens of thousands of times in multiple posts on facebook alongside a claim they show people who died after contracting the novel coronavirus in india._,fake
6298,an indian doctor who had gone to collect coronavirus samples in uttar pradesh was stoned to death.,fake
2440,"""huge! results from  chloroquine study show 100% cure rate for patients infected with the coronavirus.""",fake
1099,_russian's health minister announced that starting october 5 his country would share a covid-19 vaccine with allies including venezuela._,fake
